IdTipoMovimiento;TipoMovimiento;Tipo;FechaJornada;Hora;idPostcosecha;Postcosecha;idFinca;Finca;Propia;idBloque;Bloque;idProducto;Producto;idVariedad;Variedad;idGrado;Grado;Ramos;Tallos;idCausa;Causa
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;17;Dulcemiel;VERDADERO;1088;BL 22;1;ROSES;870;FREEDOM;6;SINCLA;1;30;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;17;Dulcemiel;VERDADERO;1089;BL 26;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;8;26;El Camino;17;Dulcemiel;VERDADERO;1059;BL 27;1;ROSES;870;FREEDOM;6;SINCLA;3;120;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;8;26;El Camino;17;Dulcemiel;VERDADERO;1096;BL 29;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;960;BL 01;1;ROSES;3330;JESSICA;6;SINCLA;2;60;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;955;BL 04;1;ROSES;870;FREEDOM;6;SINCLA;1;30;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;15;del Sol;VERDADERO;963;BL 06;1;ROSES;887;GOLD STRIKE;6;SINCLA;2;80;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;15;del Sol;VERDADERO;972;BL 18;1;ROSES;870;FREEDOM;6;SINCLA;1;30;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;966;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;2;60;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;982;BL 25;4;ROSES SPRAY;4312;FLOREANA!;6;SINCLA;2;80;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;26;El Camino;15;del Sol;VERDADERO;991;BL 26;4;ROSES SPRAY;646;HOT MAJOLIKA;6;SINCLA;3;120;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;991;BL 26;4;ROSES SPRAY;646;HOT MAJOLIKA;6;SINCLA;3;120;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;991;BL 26;4;ROSES SPRAY;4323;SOMERSET!;6;SINCLA;6;240;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;15;del Sol;VERDADERO;990;BL 30;1;ROSES;887;GOLD STRIKE;6;SINCLA;5;200;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;15;del Sol;VERDADERO;993;BL 32;1;ROSES;870;FREEDOM;6;SINCLA;1;30;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;20;El Arda;VERDADERO;625;BL 01;1;ROSES;870;FREEDOM;6;SINCLA;9;360;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;20;El Arda;VERDADERO;627;BL 05;1;ROSES;3333;PINK FLOYD;6;SINCLA;7;210;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;8;26;El Camino;20;El Arda;VERDADERO;645;BL 11;1;ROSES;870;FREEDOM;6;SINCLA;3;120;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;8;26;El Camino;20;El Arda;VERDADERO;642;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;20;El Arda;VERDADERO;659;BL 23;1;ROSES;870;FREEDOM;6;SINCLA;1;40;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;20;El Arda;VERDADERO;653;BL 24;1;ROSES;769;BLIZZARD;6;SINCLA;1;40;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;21;El Azafrán;FALSO;995;BL 01;1;ROSES;539;COOL WATER;6;SINCLA;2;80;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;21;El Azafrán;FALSO;1010;BL 07;1;ROSES;870;FREEDOM;6;SINCLA;3;120;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;8;26;El Camino;21;El Azafrán;FALSO;1007;BL 08;1;ROSES;870;FREEDOM;6;SINCLA;3;120;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;21;El Azafrán;FALSO;1017;BL 12;1;ROSES;870;FREEDOM;6;SINCLA;2;80;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;21;El Azafrán;FALSO;1017;BL 12;1;ROSES;870;FREEDOM;6;SINCLA;2;80;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;21;El Azafrán;FALSO;1012;BL 17;1;ROSES;870;FREEDOM;6;SINCLA;13;520;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;21;El Azafrán;FALSO;1022;BL 18;1;ROSES;870;FREEDOM;6;SINCLA;8;320;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;26;El Camino;22;El Bachaco;VERDADERO;724;BL 11;1;ROSES;870;FREEDOM;6;SINCLA;4;160;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;26;El Camino;22;El Bachaco;VERDADERO;740;BL 21;1;ROSES;870;FREEDOM;6;SINCLA;10;400;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;26;El Camino;25;El Callao;VERDADERO;950;BL 05;1;ROSES;8181;17167;6;SINCLA;1;30;45;MALTRATO EN FLOR
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;27;el Encanto;39;La Estrella;VERDADERO;268;BL 01;1;ROSES;115;VENDELA;6;SINCLA;1;30;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;27;el Encanto;39;La Estrella;VERDADERO;269;BL 02;1;ROSES;7556;HOT SAUCE;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;27;el Encanto;39;La Estrella;VERDADERO;296;BL 25;1;ROSES;115;VENDELA;6;SINCLA;1;30;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;27;el Encanto;43;Las Marianas;VERDADERO;300;BL 08;1;ROSES;4638;MANHATTAN BLUE;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;27;el Encanto;43;Las Marianas;VERDADERO;311;BL 60;1;ROSES;115;VENDELA;6;SINCLA;1;30;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;27;el Encanto;43;Las Marianas;VERDADERO;311;BL 60;1;ROSES;115;VENDELA;6;SINCLA;1;30;33;FLOR DESPETALADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;27;el Encanto;43;Las Marianas;VERDADERO;330;BL 61;1;ROSES;115;VENDELA;6;SINCLA;1;30;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;27;el Encanto;43;Las Marianas;VERDADERO;330;BL 61;1;ROSES;115;VENDELA;6;SINCLA;1;30;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;27;el Encanto;43;Las Marianas;VERDADERO;330;BL 61;1;ROSES;115;VENDELA;6;SINCLA;1;30;33;FLOR DESPETALADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;27;el Encanto;44;Las Marías;VERDADERO;345;BL 21;1;ROSES;115;VENDELA;6;SINCLA;2;60;33;FLOR DESPETALADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;46;las Mieles;30;El Pardillo;VERDADERO;1199;BL 04C;1;ROSES;1810;RASPBERRY ICE;6;SINCLA;2;80;68;TALLO CORTO
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;46;las Mieles;30;El Pardillo;VERDADERO;1199;BL 04C;1;ROSES;2065;LADY LIKE;6;SINCLA;1;36;68;TALLO CORTO
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;46;las Mieles;30;El Pardillo;VERDADERO;1221;BL 07C;1;ROSES;2646;LADIES NIGHT;6;SINCLA;1;40;9;CABEZA PARTIDA
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;14;46;las Mieles;30;El Pardillo;VERDADERO;1227;BL 08C;1;ROSES;4775;MAGIC TIMES;6;SINCLA;1;30;0;
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;57;Madretierra;57;Madretierra;VERDADERO;597;BL 16;16;STOCK;7988;SPRAY BLUE;4;PREMIUM;24;240;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;1;Achira;1;Achira;VERDADERO;520;BL 05;1;ROSES;6702;GAME ON;6;SINCLA;1;30;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;1;Achira;1;Achira;VERDADERO;525;BL 07;1;ROSES;3331;STILETO;6;SINCLA;1;30;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;1;Achira;1;Achira;VERDADERO;535;BL 24;1;ROSES;870;FREEDOM;6;SINCLA;3;120;45;MALTRATO EN FLOR
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;1;Achira;1;Achira;VERDADERO;550;BL 26B;1;ROSES;3083;MOODY BLUES;6;SINCLA;1;30;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;1;Achira;1;Achira;VERDADERO;562;BL 47;1;ROSES;870;FREEDOM;6;SINCLA;1;40;45;MALTRATO EN FLOR
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;1;Achira;1;Achira;VERDADERO;571;BL 51;1;ROSES;4031;NACAR;6;SINCLA;3;120;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;9;Caracuey;56;Los Viveros;FALSO;844;BL 30;846;MADRES-P3;7148;ZEMBLA;6;SINCLA;40;400;0;
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;32;El Romerillo;55;Los Topos;VERDADERO;924;BL 03;1;ROSES;887;GOLD STRIKE;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;32;El Romerillo;55;Los Topos;VERDADERO;923;BL 07;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;1;30;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;32;El Romerillo;55;Los Topos;VERDADERO;935;BL 11;1;ROSES;3089;ORANGE CRUSH;6;SINCLA;2;60;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;59;Montesca;59;Montesca;VERDADERO;90;BL 01;1;ROSES;2848;MONDIAL;6;SINCLA;1;25;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;902;BL 01;1;ROSES;870;FREEDOM;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;901;BL 03;1;ROSES;870;FREEDOM;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;899;BL 04;1;ROSES;8661;BLUE DREAM;6;SINCLA;2;50;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;903;BL 05;1;ROSES;3082;DEEP PURPLE;6;SINCLA;1;25;2;APHIDOS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;13;65;Tulipán;65;Tulipán;VERDADERO;907;BL 06;1;ROSES;2848;MONDIAL;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;910;BL 07;1;ROSES;132;AKITO;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;13;65;Tulipán;65;Tulipán;VERDADERO;910;BL 07;1;ROSES;2848;MONDIAL;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;910;BL 07;1;ROSES;3082;DEEP PURPLE;6;SINCLA;1;25;5;BOTRYTIS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;896;BL 08;1;ROSES;1597;QUICKSAND;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;65;Tulipán;65;Tulipán;VERDADERO;896;BL 08;1;ROSES;1597;QUICKSAND;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;896;BL 08;1;ROSES;7890;FRUTTETO;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;65;Tulipán;65;Tulipán;VERDADERO;896;BL 08;1;ROSES;7890;FRUTTETO;6;SINCLA;3;75;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;8;65;Tulipán;65;Tulipán;VERDADERO;914;BL 10;1;ROSES;4772;LOLA;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;914;BL 10;1;ROSES;8152;TIBET;6;SINCLA;1;25;5;BOTRYTIS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;914;BL 10;1;ROSES;8152;TIBET;6;SINCLA;2;50;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;132;AKITO;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;132;AKITO;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;1497;HIGH AND YELLOW MAGIC;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;6284;HIGH ORANGE MAGIC;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;6284;HIGH ORANGE MAGIC;6;SINCLA;4;100;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;8149;PINK LOVE;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;8149;PINK LOVE;6;SINCLA;3;75;2;APHIDOS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;8149;PINK LOVE;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;8149;PINK LOVE;6;SINCLA;5;125;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;13;65;Tulipán;65;Tulipán;VERDADERO;898;BL 11;1;ROSES;8149;PINK LOVE;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;908;BL 12;1;ROSES;870;FREEDOM;6;SINCLA;1;25;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;897;BL 13;1;ROSES;193;ROSITA VENDELA;6;SINCLA;6;150;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;897;BL 13;1;ROSES;870;FREEDOM;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;2848;MONDIAL;6;SINCLA;2;50;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;2848;MONDIAL;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;2848;MONDIAL;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;13;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;2848;MONDIAL;6;SINCLA;5;125;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;7466;CANDLELIGHT;6;SINCLA;1;20;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;7466;CANDLELIGHT;6;SINCLA;1;20;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;13;65;Tulipán;65;Tulipán;VERDADERO;913;BL 14;1;ROSES;7466;CANDLELIGHT;6;SINCLA;1;20;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;65;Tulipán;65;Tulipán;VERDADERO;911;BL 15;1;ROSES;870;FREEDOM;6;SINCLA;5;125;1;ACAROS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;11;65;Tulipán;65;Tulipán;VERDADERO;917;BL 16;1;ROSES;7443;COUNTRY BLUES;6;SINCLA;1;15;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;12;65;Tulipán;65;Tulipán;VERDADERO;917;BL 16;1;ROSES;7443;COUNTRY BLUES;6;SINCLA;2;50;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;10;65;Tulipán;65;Tulipán;VERDADERO;904;BL 19;1;ROSES;870;FREEDOM;6;SINCLA;1;25;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;13;6;Bidasoa;54;Los Pozos;VERDADERO;839;BL 20;975;HELLEBORUS;9076;MAGNIFICENT BELLS;5;SELECT;8;40;0;
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;10;Cávado;62;Rosaura;VERDADERO;1243;BL 06;15;CARNATION;3314;MIZUKI;6;SINCLA;1;50;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;9;10;Cávado;62;Rosaura;VERDADERO;1257;BL 07;15;CARNATION;3616;NOVIA;6;SINCLA;1;80;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;5/03/2022;14;10;Cávado;62;Rosaura;VERDADERO;1250;BL 09;15;CARNATION;6754;ISOLA;6;SINCLA;1;80;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;4;Armonía;4;Armonía;VERDADERO;694;BL 18;4;ROSES SPRAY;4382;ELBA!;6;SINCLA;1;40;57;PRESENCIA DE THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;13;4;Armonía;4;Armonía;VERDADERO;703;BL 20;4;ROSES SPRAY;4323;SOMERSET!;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;12;4;Armonía;4;Armonía;VERDADERO;719;BL 26;1;ROSES;355;PRICELESS;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;11;4;Armonía;11;Cienpueblos;VERDADERO;611;BL 12;1;ROSES;870;FREEDOM;6;SINCLA;2;80;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;19;El Amanecer;19;El Amanecer;VERDADERO;1320;BL 07;1;ROSES;3265;GLACIER;6;SINCLA;1;30;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;8;19;El Amanecer;19;El Amanecer;VERDADERO;1325;BL 14;1;ROSES;870;FREEDOM;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;8;19;El Amanecer;19;El Amanecer;VERDADERO;1333;BL 20;1;ROSES;3088;HIGH EXOTIC;6;SINCLA;1;40;44;MALA MARCACION
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1024;BL 01;1;ROSES;115;VENDELA;6;SINCLA;1;40;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;12;26;El Camino;17;Dulcemiel;VERDADERO;1042;BL 05;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;12;26;El Camino;17;Dulcemiel;VERDADERO;1048;BL 07;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1048;BL 07;1;ROSES;870;FREEDOM;6;SINCLA;3;120;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;10;26;El Camino;17;Dulcemiel;VERDADERO;1055;BL 09;1;ROSES;3331;STILETO;6;SINCLA;1;40;2;APHIDOS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1055;BL 09;1;ROSES;3331;STILETO;6;SINCLA;3;120;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1060;BL 09B;1;ROSES;3333;PINK FLOYD;6;SINCLA;1;30;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1058;BL 10;1;ROSES;64;KATHARINA;6;SINCLA;1;30;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1058;BL 10;1;ROSES;64;KATHARINA;6;SINCLA;1;40;48;MARCACIÓN INCORRECTA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1057;BL 14;1;ROSES;870;FREEDOM;6;SINCLA;2;80;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1057;BL 14;1;ROSES;870;FREEDOM;6;SINCLA;1;30;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;10;26;El Camino;17;Dulcemiel;VERDADERO;1057;BL 14;1;ROSES;870;FREEDOM;6;SINCLA;3;90;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1068;BL 15;1;ROSES;193;ROSITA VENDELA;6;SINCLA;5;200;48;MARCACIÓN INCORRECTA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;10;26;El Camino;17;Dulcemiel;VERDADERO;1065;BL 16;1;ROSES;115;VENDELA;6;SINCLA;4;160;5;BOTRYTIS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1065;BL 16;1;ROSES;115;VENDELA;6;SINCLA;3;120;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1083;BL 19;1;ROSES;7556;HOT SAUCE;6;SINCLA;4;160;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1088;BL 22;1;ROSES;870;FREEDOM;6;SINCLA;1;40;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;12;26;El Camino;17;Dulcemiel;VERDADERO;1088;BL 22;1;ROSES;870;FREEDOM;6;SINCLA;3;110;19;DAÑO POR THRIPS
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;9;26;El Camino;17;Dulcemiel;VERDADERO;1044;BL 23;1;ROSES;870;FREEDOM;6;SINCLA;1;30;31;FLOR CERRADA
NCP;NO CONFORMIDAD POSTCOSECHA;N;7/03/2022;15;26;El Camino;17;Dulcemiel;VERDADERO;1089;BL 26;1;ROSES;870;FREEDOM;6;SINCLA;1;30;57;PRESENCIA DE THRIPS
